city_a_estimate,city_b_estimate,click_events,comprehension_ease,condition,condition_id,condition_name,confidence_label,confidence_rating,data_trust,display_format,end_time,failed_audio,failed_images,failed_video,hover_events,interaction_log,internal_node_id,participant_id,percent_score,phase,phase1_complete,phase2_complete,predictions_shown,probability_estimate,question_order,response,responses,round,rt,rt_total,skeptical_rating,slider_moved,start_time,stimulus,success,time_elapsed,time_on_viz,timeout,total_interactions,total_questions,total_score,travel_choice,trial_index,trial_type,trust_composite,usability_composite,usability_difficulty,view_history,visualization_literacy_score,visualization_shown
,,,,,,,,,,,,,,,,,0.0-10.0,6661bf4587f6b99850d9328b,,,,,,,,0,,,6179,,,,,"
			<div class=""section-intro"">
				<h2>Trust & Experience Assessment</h2>
				<p>Thank you for completing the prediction tasks!</p>
				<p>Now we'd like to understand your experience with the forecast visualization you just used.</p>
			</div>
		",,768615,,,,,,,10,html-button-response,,,,,,
,,,,,condition_1_baseline,Baseline,,,,aggregation_only,,,,,,,0.0-11.0,6661bf4587f6b99850d9328b,,2,,,,,"[""navigation_control"",""content_control"",""pace_control"",""company_communication"",""interface_responsiveness"",""customer_communication"",""personal_conversation"",""interface_interaction"",""interface_sensitivity""]","{""navigation_control"":3,""content_control"":1,""pace_control"":5,""company_communication"":1,""interface_responsiveness"":1,""customer_communication"":1,""personal_conversation"":1,""interface_interaction"":1,""interface_sensitivity"":3}",,1,57615.69999998808,,,,,,,826232,,,,,,,11,trust-survey,,,,,,
,,,2,,condition_1_baseline,Baseline,,,4,aggregation_only,,,,,,,0.0-12.0,6661bf4587f6b99850d9328b,,2,,,,,"[""skeptical_rating"",""data_trust"",""usability_difficulty"",""comprehension_ease""]","{""skeptical_rating"":3,""data_trust"":3,""usability_difficulty"":5,""comprehension_ease"":1}",,1,20740,,4,,,,,846972,,,,,,,12,trust-survey,4,2,6,,,
,,,,,,,,,,,,,,,,,0.0-13.0,6661bf4587f6b99850d9328b,,,,,,,,0,,,2443,,,,,"
			<div class=""section-intro"">
				<h2>Background Information</h2>
				<p>We're almost finished! This final section will ask for some background information to help us understand our results.</p>
			</div>
		",,849417,,,,,,,13,html-button-response,,,,,,
,,,,,condition_1_baseline,Baseline,,,,,,,,,,,0.0-14.0,6661bf4587f6b99850d9328b,,,,,,,"[""respect_others"",""good_word_everyone"",""retreat_from_others"",""avoid_contacts""]","{""respect_others"":5,""good_word_everyone"":3,""retreat_from_others"":2,""avoid_contacts"":2}",,,24459.30000001192,,,,,,,873877,,,,,,,14,personality-survey,,,,,,
,,,,,condition_1_baseline,Baseline,,,,,,,,,,,0.0-15.0,6661bf4587f6b99850d9328b,,,,,,,,"{""age"":""60"",""major_field"":""Education""}",,,9708,,,,,,,883589,,,,,,,15,survey-text,,,,,,
,,,,,condition_1_baseline,Baseline,,,,,,,,,,,0.0-16.0,6661bf4587f6b99850d9328b,,,,,,,"[0,1]","{""education"":""Master's degree"",""viz_experience"":""Rarely""}",,,7325,,,,,,,890915,,,,,,,16,survey-multi-choice,,,,,,
,,,,,,,,,,,,,,,,,0.0-17.0,6661bf4587f6b99850d9328b,,,,,,,,,,,,,,,,,true,891922,,,,,,,17,fullscreen,,,,,,
,,,,,,,,,,,,,,,,,0.0-18.0,6661bf4587f6b99850d9328b,,,,,,,,0,,,6045,,,,,"
            <div class=""debrief"">
                <h2>Thank You!</h2>
                <p>This study investigated how different ways of presenting uncertainty in predictions affect trust and decision-making.</p>
                
                <h3>Study Background:</h3>
                <p>You were randomly assigned to one of nine different visualization conditions. The goal is to understand which formats help people make better decisions and maintain appropriate trust in prediction systems.</p>
                
                <p>The air quality data you saw was synthetic (computer-generated) for research purposes.</p>
                
                <h3>Questions?</h3>
                <p>If you have questions about this research, please contact the research team.</p>
                
                <p>Your participation contributes to understanding how to design better prediction visualizations for real-world applications like weather forecasting, financial predictions, and public health data.</p>
            </div>
        ",,897969,,,,,,,18,html-button-response,,,,,,
,,,,"{""id"":""condition_1_baseline"",""name"":""Baseline"",""displayFormat"":""aggregation_only"",""description"":""Shows only aggregated prediction lines"",""instructions"":""""}",,,,,,,2025-12-08T21:57:30.499Z,,,,,,,6661bf4587f6b99850d9328b,,,true,true,,,,,,,,,,,2025-12-08T21:43:02.039Z,,,,,,,,,,,,,,,,8,
